symptom_iri	symptom_iri	method	score	doid_name	symptom_name	symptom_definition
http://purl.obolibrary.org/obo/SYMP_0000094	http://purl.obolibrary.org/obo/DOID_0111552	axiom	1.0	scapuloperoneal spinal muscular atrophy	muscle weakness	
http://purl.obolibrary.org/obo/SYMP_0000094	http://purl.obolibrary.org/obo/DOID_0111560	axiom	1.0	Charcot-Marie-Tooth disease type 1G	muscle weakness	
http://purl.obolibrary.org/obo/SYMP_0000094	http://purl.obolibrary.org/obo/DOID_0111683	axiom	1.0	neurofibromatosis-Noonan syndrome	muscle weakness	
http://purl.obolibrary.org/obo/SYMP_0000369	http://purl.obolibrary.org/obo/DOID_0111683	axiom	1.0	neurofibromatosis-Noonan syndrome	ptosis	Ptosis is a general symptom characterized by a sagging or prolapse of an organ or part.
http://purl.obolibrary.org/obo/SYMP_0000005	http://purl.obolibrary.org/obo/DOID_0111746	axiom	1.0	cerebellar ataxia type 48	ataxia	A neurological and physiological symptom that is characterized by an inability to coordinate voluntary muscular movements that is symptomatic of some nervous disorders.
http://purl.obolibrary.org/obo/SYMP_0000094	http://purl.obolibrary.org/obo/DOID_0112072	axiom	1.0	nuclear type mitochondrial complex I deficiency 20	muscle weakness	
http://purl.obolibrary.org/obo/SYMP_0000061	http://purl.obolibrary.org/obo/DOID_1002	axiom	1.0	endometritis	inflammation	Inflammation is a general symptom where there is a local response to cellular injury that is marked by capillary dilatation, leukocytic infiltration, redness, heat, pain, swelling, and often loss of function and that serves as a mechanism initiating the elimination of noxious agents and of damaged tissue.
http://purl.obolibrary.org/obo/SYMP_0000300	http://purl.obolibrary.org/obo/DOID_10027	axiom	1.0	tabes dorsalis	hyperesthesia	A sensation perception that is characterized by an increased sensitivity to stimulation.
http://purl.obolibrary.org/obo/SYMP_0000005	http://purl.obolibrary.org/obo/DOID_10027	axiom	1.0	tabes dorsalis	ataxia	A neurological and physiological symptom that is characterized by an inability to coordinate voluntary muscular movements that is symptomatic of some nervous disorders.
http://purl.obolibrary.org/obo/SYMP_0000435	http://purl.obolibrary.org/obo/DOID_10027	axiom	1.0	tabes dorsalis	paresthesia	A skin and integumentary tissue symptom that is characterized by a sensation of pricking, tingling, or creeping on the skin having no objective cause and usually associated with injury or irritation of a sensory nerve or nerve root.
http://purl.obolibrary.org/obo/SYMP_0019173	http://purl.obolibrary.org/obo/DOID_10035	axiom	1.0	asymptomatic neurosyphilis	meningitis	A nervous system symptom that is characterized by an inflammation of the meninges and especially of the pia mater and the arachnoid.
http://purl.obolibrary.org/obo/SYMP_0019181	http://purl.obolibrary.org/obo/DOID_10071	axiom	1.0	larynx squamous papilloma	hoarseness	
http://purl.obolibrary.org/obo/SYMP_0000061	http://purl.obolibrary.org/obo/DOID_10073	axiom	1.0	syphilitic meningitis	inflammation	Inflammation is a general symptom where there is a local response to cellular injury that is marked by capillary dilatation, leukocytic infiltration, redness, heat, pain, swelling, and often loss of function and that serves as a mechanism initiating the elimination of noxious agents and of damaged tissue.
http://purl.obolibrary.org/obo/SYMP_0000570	http://purl.obolibrary.org/obo/DOID_10074	axiom	1.0	hymenolepiasis	diarrhea	Diarrhea is a feces and droppng symptom involving the abnormally frequent intestinal evacuations with more or less fluid stools.
http://purl.obolibrary.org/obo/SYMP_0000177	http://purl.obolibrary.org/obo/DOID_10074	axiom	1.0	hymenolepiasis	weakness	
http://purl.obolibrary.org/obo/SYMP_0019145	http://purl.obolibrary.org/obo/DOID_10075	axiom	1.0	diphyllobothriasis	vomiting	Vomiting is a digestive system symptom characterized by throwing up the stomach contents.
http://purl.obolibrary.org/obo/SYMP_0000570	http://purl.obolibrary.org/obo/DOID_10075	axiom	1.0	diphyllobothriasis	diarrhea	Diarrhea is a feces and droppng symptom involving the abnormally frequent intestinal evacuations with more or less fluid stools.
http://purl.obolibrary.org/obo/SYMP_0000188	http://purl.obolibrary.org/obo/DOID_10075	axiom	1.0	diphyllobothriasis	abdominal discomfort	
http://purl.obolibrary.org/obo/SYMP_0000178	http://purl.obolibrary.org/obo/DOID_10075	axiom	1.0	diphyllobothriasis	weight loss	A weight symptom that is characterized by a reduction of the total body mass, by a mean loss of fluid, body fat (adipose tissue), or lean mass (namely bone mineral deposits, muscle, tendon, and other connective tissue). Weight loss can either occur unintentionally because of malnourishment or an underlying disease.
http://purl.obolibrary.org/obo/SYMP_0000504	http://purl.obolibrary.org/obo/DOID_10112	axiom	1.0	sleeping sickness	headache	A pain that is characterized by a pain in the head.
http://purl.obolibrary.org/obo/SYMP_0000064	http://purl.obolibrary.org/obo/DOID_10112	axiom	1.0	sleeping sickness	joint pain	A pain that is characterized by a pain situated, or occurring, in or around a joint.
http://purl.obolibrary.org/obo/SYMP_0000432	http://purl.obolibrary.org/obo/DOID_10112	axiom	1.0	sleeping sickness	itching	A skin and integumentary tissue symptom that is characterized by an uneasy irritating sensation in the upper surface of the skin usually held to result from mild stimulation of pain receptors.
http://purl.obolibrary.org/obo/SYMP_0000016	http://purl.obolibrary.org/obo/DOID_10112	axiom	1.0	sleeping sickness	confusion	A balance symptom that is characterized by a disturbance of consciousness characterized by inability to engage in orderly thought or by lack of power to distinguish, choose, or act decisively.
http://purl.obolibrary.org/obo/SYMP_0000566	http://purl.obolibrary.org/obo/DOID_10112	axiom	1.0	sleeping sickness	sleep disturbance	
http://purl.obolibrary.org/obo/SYMP_0000765	http://purl.obolibrary.org/obo/DOID_10112	axiom	1.0	sleeping sickness	sensory disturbance	
http://purl.obolibrary.org/obo/SYMP_0000613	http://purl.obolibrary.org/obo/DOID_10112	axiom	1.0	sleeping sickness	fever	A neurological and physiological symptom that is characterized by a rise of body temperature above the normal, whether as a natural response (as to infection) or artificially induced for therapeutic reasons.
http://purl.obolibrary.org/obo/SYMP_0000005	http://purl.obolibrary.org/obo/DOID_10112	axiom	1.0	sleeping sickness	ataxia	A neurological and physiological symptom that is characterized by an inability to coordinate voluntary muscular movements that is symptomatic of some nervous disorders.
http://purl.obolibrary.org/obo/SYMP_0000132	http://purl.obolibrary.org/obo/DOID_10159	axiom	1.0	osteonecrosis	necrosis	Necrosis is a general symptom where death of a portion of tissue differentially affected by local injury (as loss of blood supply, corrosion, burning, or the local lesion of a disease).
http://purl.obolibrary.org/obo/SYMP_0000094	http://purl.obolibrary.org/obo/DOID_10223	axiom	1.0	dermatomyositis	muscle weakness	
http://purl.obolibrary.org/obo/SYMP_0000092	http://purl.obolibrary.org/obo/DOID_1024	axiom	1.0	leprosy	skin lesion	A skin and integumentary tissue symptom that is characterized by an abnormal change in structure of the skin that is especially circumscribed and well defined due to injury or disease.
http://purl.obolibrary.org/obo/SYMP_0019177	http://purl.obolibrary.org/obo/DOID_10242	axiom	1.0	ehrlichiosis	fatigue	A neurological and physiological symptom that is characterized by a weariness or exhaustion from labor, exertion, or stress.
http://purl.obolibrary.org/obo/SYMP_0000487	http://purl.obolibrary.org/obo/DOID_10242	axiom	1.0	ehrlichiosis	rash	A skin and integumentary tissue symptom that is characterized by an eruption on the body typically with little or no elevation above the surface.
http://purl.obolibrary.org/obo/SYMP_0000504	http://purl.obolibrary.org/obo/DOID_10242	axiom	1.0	ehrlichiosis	headache	A pain that is characterized by a pain in the head.
http://purl.obolibrary.org/obo/SYMP_0019161	http://purl.obolibrary.org/obo/DOID_10250	axiom	1.0	louping ill	muscle pain	A pain that is characterized by a pain in one or more muscles.
http://purl.obolibrary.org/obo/SYMP_0000075	http://purl.obolibrary.org/obo/DOID_10250	axiom	1.0	louping ill	lethargy	A fatigue that is characterized by abnormal drowsiness.
http://purl.obolibrary.org/obo/SYMP_0000613	http://purl.obolibrary.org/obo/DOID_10250	axiom	1.0	louping ill	fever	A neurological and physiological symptom that is characterized by a rise of body temperature above the normal, whether as a natural response (as to infection) or artificially induced for therapeutic reasons.
http://purl.obolibrary.org/obo/SYMP_0000504	http://purl.obolibrary.org/obo/DOID_10264	axiom	1.0	mumps	headache	A pain that is characterized by a pain in the head.
http://purl.obolibrary.org/obo/SYMP_0000309	http://purl.obolibrary.org/obo/DOID_10264	axiom	1.0	mumps	loss of appetite	An alteration of appetite that is characterized by a loss of desire to eat, i.e. no desire to eat.
http://purl.obolibrary.org/obo/SYMP_0000187	http://purl.obolibrary.org/obo/DOID_10264	axiom	1.0	mumps	tiredness	A fatigue that is characterized by a feeling of a lessened capacity for work and reduced efficiency of accomplishment, usually accompanied by a sense of weariness and fatigue.
http://purl.obolibrary.org/obo/SYMP_0000613	http://purl.obolibrary.org/obo/DOID_10264	axiom	1.0	mumps	fever	A neurological and physiological symptom that is characterized by a rise of body temperature above the normal, whether as a natural response (as to infection) or artificially induced for therapeutic reasons.
http://purl.obolibrary.org/obo/SYMP_0000061	http://purl.obolibrary.org/obo/DOID_10301	axiom	1.0	parotitis	inflammation	Inflammation is a general symptom where there is a local response to cellular injury that is marked by capillary dilatation, leukocytic infiltration, redness, heat, pain, swelling, and often loss of function and that serves as a mechanism initiating the elimination of noxious agents and of damaged tissue.
http://purl.obolibrary.org/obo/SYMP_0000061	http://purl.obolibrary.org/obo/DOID_10314	axiom	1.0	endocarditis	inflammation	Inflammation is a general symptom where there is a local response to cellular injury that is marked by capillary dilatation, leukocytic infiltration, redness, heat, pain, swelling, and often loss of function and that serves as a mechanism initiating the elimination of noxious agents and of damaged tissue.
http://purl.obolibrary.org/obo/SYMP_0000900	http://purl.obolibrary.org/obo/DOID_10322	axiom	1.0	berylliosis	allergic reaction	An immune system symptom that is characterized by sensitivities to substances called allergens.
http://purl.obolibrary.org/obo/SYMP_0020032	http://purl.obolibrary.org/obo/DOID_10323	axiom	1.0	byssinosis	chest tightness	A chest discomfort that is characterized by any type of pain or discomfort between your upper belly and lower neck.
http://purl.obolibrary.org/obo/SYMP_0000610	http://purl.obolibrary.org/obo/DOID_10361	axiom	1.0	eosinophilic meningitis	dizziness	A  balance symptom that is characterized by a sensation of unsteadiness accompanied by a feeling of movement within the head.
http://purl.obolibrary.org/obo/SYMP_0000435	http://purl.obolibrary.org/obo/DOID_10361	axiom	1.0	eosinophilic meningitis	paresthesia	A skin and integumentary tissue symptom that is characterized by a sensation of pricking, tingling, or creeping on the skin having no objective cause and usually associated with injury or irritation of a sensory nerve or nerve root.
http://purl.obolibrary.org/obo/SYMP_0000092	http://purl.obolibrary.org/obo/DOID_10371	axiom	1.0	yaws	skin lesion	A skin and integumentary tissue symptom that is characterized by an abnormal change in structure of the skin that is especially circumscribed and well defined due to injury or disease.
http://purl.obolibrary.org/obo/SYMP_0019174	http://purl.obolibrary.org/obo/DOID_10398	axiom	1.0	pneumonic plague	chills	
http://purl.obolibrary.org/obo/SYMP_0000613	http://purl.obolibrary.org/obo/DOID_10398	axiom	1.0	pneumonic plague	fever	A neurological and physiological symptom that is characterized by a rise of body temperature above the normal, whether as a natural response (as to infection) or artificially induced for therapeutic reasons.
http://purl.obolibrary.org/obo/SYMP_0000614	http://purl.obolibrary.org/obo/DOID_10398	axiom	1.0	pneumonic plague	cough	A respiratory system and chest symptom that is characterized by an explosive expulsion of air from the lungs acting as a protective mechanism to clear the air passages or as a symptom of pulmonary disturbance.
http://purl.obolibrary.org/obo/SYMP_0000868	http://purl.obolibrary.org/obo/DOID_10398	axiom	1.0	pneumonic plague	breathing problems	A respiratory abnormality that is characterized by a shortness of breath, a hard or uncomfortable intake of air, or the feeling that you're not getting enough air.
http://purl.obolibrary.org/obo/SYMP_0000061	http://purl.obolibrary.org/obo/DOID_10439	axiom	1.0	Mooren's ulcer	inflammation	Inflammation is a general symptom where there is a local response to cellular injury that is marked by capillary dilatation, leukocytic infiltration, redness, heat, pain, swelling, and often loss of function and that serves as a mechanism initiating the elimination of noxious agents and of damaged tissue.
http://purl.obolibrary.org/obo/SYMP_0019174	http://purl.obolibrary.org/obo/DOID_10456	axiom	1.0	tonsillitis	chills	
http://purl.obolibrary.org/obo/SYMP_0000061	http://purl.obolibrary.org/obo/DOID_10456	axiom	1.0	tonsillitis	inflammation	Inflammation is a general symptom where there is a local response to cellular injury that is marked by capillary dilatation, leukocytic infiltration, redness, heat, pain, swelling, and often loss of function and that serves as a mechanism initiating the elimination of noxious agents and of damaged tissue.
http://purl.obolibrary.org/obo/SYMP_0000493	http://purl.obolibrary.org/obo/DOID_10456	axiom	1.0	tonsillitis	dysphagia	
http://purl.obolibrary.org/obo/SYMP_0020055	http://purl.obolibrary.org/obo/DOID_10456	axiom	1.0	tonsillitis	pharynx inflammation	
http://purl.obolibrary.org/obo/SYMP_0000613	http://purl.obolibrary.org/obo/DOID_10456	axiom	1.0	tonsillitis	fever	A neurological and physiological symptom that is characterized by a rise of body temperature above the normal, whether as a natural response (as to infection) or artificially induced for therapeutic reasons.
http://purl.obolibrary.org/obo/SYMP_0000504	http://purl.obolibrary.org/obo/DOID_10456	axiom	1.0	tonsillitis	headache	A pain that is characterized by a pain in the head.
http://purl.obolibrary.org/obo/SYMP_0000614	http://purl.obolibrary.org/obo/DOID_10456	axiom	1.0	tonsillitis	cough	A respiratory system and chest symptom that is characterized by an explosive expulsion of air from the lungs acting as a protective mechanism to clear the air passages or as a symptom of pulmonary disturbance.
http://purl.obolibrary.org/obo/SYMP_0019174	http://purl.obolibrary.org/obo/DOID_10457	axiom	1.0	Legionnaires' disease	chills	
http://purl.obolibrary.org/obo/SYMP_0000613	http://purl.obolibrary.org/obo/DOID_10457	axiom	1.0	Legionnaires' disease	fever	A neurological and physiological symptom that is characterized by a rise of body temperature above the normal, whether as a natural response (as to infection) or artificially induced for therapeutic reasons.
http://purl.obolibrary.org/obo/SYMP_0000614	http://purl.obolibrary.org/obo/DOID_10457	axiom	1.0	Legionnaires' disease	cough	A respiratory system and chest symptom that is characterized by an explosive expulsion of air from the lungs acting as a protective mechanism to clear the air passages or as a symptom of pulmonary disturbance.
http://purl.obolibrary.org/obo/SYMP_0000504	http://purl.obolibrary.org/obo/DOID_10458	axiom	1.0	legionellosis	headache	A pain that is characterized by a pain in the head.
http://purl.obolibrary.org/obo/SYMP_0000570	http://purl.obolibrary.org/obo/DOID_10458	axiom	1.0	legionellosis	diarrhea	Diarrhea is a feces and droppng symptom involving the abnormally frequent intestinal evacuations with more or less fluid stools.
