symp_iri	doid_iri	disease_name	symptom_name	symptom_definition	method	score
http://purl.obolibrary.org/obo/SYMP_0000182	http://purl.obolibrary.org/obo/DOID_2965	bursitis	bubo		cosine	0.7694888114929199
http://purl.obolibrary.org/obo/SYMP_0000182	http://purl.obolibrary.org/obo/DOID_5359	obsolete pure BAC	bubo		cosine	0.7640255689620972
http://purl.obolibrary.org/obo/SYMP_0000182	http://purl.obolibrary.org/obo/DOID_5360	obsolete AD-BAC	bubo		cosine	0.7033047080039978
http://purl.obolibrary.org/obo/SYMP_0000182	http://purl.obolibrary.org/obo/DOID_8205	obsolete alloimmunization	bubo		cosine	0.7145189046859741
http://purl.obolibrary.org/obo/SYMP_0000183	http://purl.obolibrary.org/obo/DOID_0080000	muscular disease	muscle symptom		cosine	0.7191818952560425
http://purl.obolibrary.org/obo/SYMP_0000183	http://purl.obolibrary.org/obo/DOID_1044	obsolete nontraumatic rupture of muscle	muscle symptom		cosine	0.7301504611968994
http://purl.obolibrary.org/obo/SYMP_0000183	http://purl.obolibrary.org/obo/DOID_11275	obsolete muscle syphilis	muscle symptom		cosine	0.7352432012557983
http://purl.obolibrary.org/obo/SYMP_0000183	http://purl.obolibrary.org/obo/DOID_318	progressive muscular atrophy	muscle symptom		cosine	0.7365410923957825
http://purl.obolibrary.org/obo/SYMP_0000183	http://purl.obolibrary.org/obo/DOID_767	muscular atrophy	muscle symptom		cosine	0.7481938004493713
http://purl.obolibrary.org/obo/SYMP_0000184	http://purl.obolibrary.org/obo/DOID_13212	obsolete metastasis to skin	change in skin color		cosine	0.7389242053031921
http://purl.obolibrary.org/obo/SYMP_0000184	http://purl.obolibrary.org/obo/DOID_2086	obsolete blue nevus	change in skin color		cosine	0.7599461674690247
http://purl.obolibrary.org/obo/SYMP_0000184	http://purl.obolibrary.org/obo/DOID_2437	obsolete skin compound nevus	change in skin color		cosine	0.7152264714241028
http://purl.obolibrary.org/obo/SYMP_0000184	http://purl.obolibrary.org/obo/DOID_5244	obsolete visual alteration	change in skin color		cosine	0.7327920198440552
http://purl.obolibrary.org/obo/SYMP_0000184	http://purl.obolibrary.org/obo/DOID_609	obsolete skin abnormality	change in skin color		cosine	0.8230169415473938
http://purl.obolibrary.org/obo/SYMP_0000185	http://purl.obolibrary.org/obo/DOID_2444	hyperpituitarism	weariness	A fatigue that is characterized by a feeling of exhaustion in strength, endurance, and vigor.	cosine	0.49016663432121277
http://purl.obolibrary.org/obo/SYMP_0000185	http://purl.obolibrary.org/obo/DOID_333	obsolete chronic factitious illness with physical symptoms	weariness	A fatigue that is characterized by a feeling of exhaustion in strength, endurance, and vigor.	cosine	0.4966006577014923
http://purl.obolibrary.org/obo/SYMP_0000185	http://purl.obolibrary.org/obo/DOID_423	myopathy	weariness	A fatigue that is characterized by a feeling of exhaustion in strength, endurance, and vigor.	cosine	0.5102695226669312
http://purl.obolibrary.org/obo/SYMP_0000185	http://purl.obolibrary.org/obo/DOID_8544	chronic fatigue syndrome	weariness	A fatigue that is characterized by a feeling of exhaustion in strength, endurance, and vigor.	cosine	0.6538326144218445
http://purl.obolibrary.org/obo/SYMP_0000185	http://purl.obolibrary.org/obo/DOID_9184	obsolete sleep arousal disorder	weariness	A fatigue that is characterized by a feeling of exhaustion in strength, endurance, and vigor.	cosine	0.5114022493362427
http://purl.obolibrary.org/obo/SYMP_0000186	http://purl.obolibrary.org/obo/DOID_0050847	sleep apnea	exhaustion	A fatigue that is characterized by a feeling of weariness (bodily or mental) or feeling of weakness.  Exhaustion is a shorter-lived form of fatigue that can be experienced emotionally, mentally, and physically.	cosine	0.5008533000946045
http://purl.obolibrary.org/obo/SYMP_0000186	http://purl.obolibrary.org/obo/DOID_0081323	breast implant illness	exhaustion	A fatigue that is characterized by a feeling of weariness (bodily or mental) or feeling of weakness.  Exhaustion is a shorter-lived form of fatigue that can be experienced emotionally, mentally, and physically.	cosine	0.4965883493423462
http://purl.obolibrary.org/obo/SYMP_0000186	http://purl.obolibrary.org/obo/DOID_631	fibromyalgia	exhaustion	A fatigue that is characterized by a feeling of weariness (bodily or mental) or feeling of weakness.  Exhaustion is a shorter-lived form of fatigue that can be experienced emotionally, mentally, and physically.	cosine	0.49528416991233826
http://purl.obolibrary.org/obo/SYMP_0000186	http://purl.obolibrary.org/obo/DOID_7998	hyperthyroidism	exhaustion	A fatigue that is characterized by a feeling of weariness (bodily or mental) or feeling of weakness.  Exhaustion is a shorter-lived form of fatigue that can be experienced emotionally, mentally, and physically.	cosine	0.4932674467563629
http://purl.obolibrary.org/obo/SYMP_0000186	http://purl.obolibrary.org/obo/DOID_8544	chronic fatigue syndrome	exhaustion	A fatigue that is characterized by a feeling of weariness (bodily or mental) or feeling of weakness.  Exhaustion is a shorter-lived form of fatigue that can be experienced emotionally, mentally, and physically.	cosine	0.6675916910171509
http://purl.obolibrary.org/obo/SYMP_0000187	http://purl.obolibrary.org/obo/DOID_0050847	sleep apnea	tiredness	A fatigue that is characterized by a feeling of a lessened capacity for work and reduced efficiency of accomplishment, usually accompanied by a sense of weariness and fatigue.	cosine	0.5450683832168579
http://purl.obolibrary.org/obo/SYMP_0000187	http://purl.obolibrary.org/obo/DOID_535	sleep disorder	tiredness	A fatigue that is characterized by a feeling of a lessened capacity for work and reduced efficiency of accomplishment, usually accompanied by a sense of weariness and fatigue.	cosine	0.5514214634895325
http://purl.obolibrary.org/obo/SYMP_0000187	http://purl.obolibrary.org/obo/DOID_536	obsolete persistent disorder of initiating or maintaining sleep	tiredness	A fatigue that is characterized by a feeling of a lessened capacity for work and reduced efficiency of accomplishment, usually accompanied by a sense of weariness and fatigue.	cosine	0.5285375714302063
http://purl.obolibrary.org/obo/SYMP_0000187	http://purl.obolibrary.org/obo/DOID_8544	chronic fatigue syndrome	tiredness	A fatigue that is characterized by a feeling of a lessened capacity for work and reduced efficiency of accomplishment, usually accompanied by a sense of weariness and fatigue.	cosine	0.6873900890350342
http://purl.obolibrary.org/obo/SYMP_0000187	http://purl.obolibrary.org/obo/DOID_9184	obsolete sleep arousal disorder	tiredness	A fatigue that is characterized by a feeling of a lessened capacity for work and reduced efficiency of accomplishment, usually accompanied by a sense of weariness and fatigue.	cosine	0.5643470287322998
http://purl.obolibrary.org/obo/SYMP_0000188	http://purl.obolibrary.org/obo/DOID_10486	intestinal atresia	abdominal discomfort		cosine	0.7322824001312256
http://purl.obolibrary.org/obo/SYMP_0000188	http://purl.obolibrary.org/obo/DOID_3878	obsolete intestinal pseudo-obstruction	abdominal discomfort		cosine	0.7213342189788818
http://purl.obolibrary.org/obo/SYMP_0000188	http://purl.obolibrary.org/obo/DOID_8437	intestinal obstruction	abdominal discomfort		cosine	0.7888306975364685
http://purl.obolibrary.org/obo/SYMP_0000188	http://purl.obolibrary.org/obo/DOID_8448	intestinal impaction	abdominal discomfort		cosine	0.7513856291770935
http://purl.obolibrary.org/obo/SYMP_0000188	http://purl.obolibrary.org/obo/DOID_9779	bowel dysfunction	abdominal discomfort		cosine	0.7360695004463196
http://purl.obolibrary.org/obo/SYMP_0000189	http://purl.obolibrary.org/obo/DOID_1142	alternating exotropia	postural reaction		cosine	0.7127858996391296
http://purl.obolibrary.org/obo/SYMP_0000189	http://purl.obolibrary.org/obo/DOID_11988	conjunctival concretion	postural reaction		cosine	0.6931923031806946
http://purl.obolibrary.org/obo/SYMP_0000189	http://purl.obolibrary.org/obo/DOID_14654	prostatitis	postural reaction		cosine	0.6989073753356934
http://purl.obolibrary.org/obo/SYMP_0000189	http://purl.obolibrary.org/obo/DOID_9839	accommodative esotropia	postural reaction		cosine	0.6938596367835999
http://purl.obolibrary.org/obo/SYMP_0000189	http://purl.obolibrary.org/obo/DOID_9888	alternating esotropia	postural reaction		cosine	0.699669599533081
http://purl.obolibrary.org/obo/SYMP_0000190	http://purl.obolibrary.org/obo/DOID_11988	conjunctival concretion	wheelbarrowing		cosine	0.653676450252533
http://purl.obolibrary.org/obo/SYMP_0000190	http://purl.obolibrary.org/obo/DOID_12397	entropion	wheelbarrowing		cosine	0.6332247257232666
http://purl.obolibrary.org/obo/SYMP_0000190	http://purl.obolibrary.org/obo/DOID_1570	ectropion	wheelbarrowing		cosine	0.6454662084579468
http://purl.obolibrary.org/obo/SYMP_0000190	http://purl.obolibrary.org/obo/DOID_5244	obsolete visual alteration	wheelbarrowing		cosine	0.6370845437049866
http://purl.obolibrary.org/obo/SYMP_0000190	http://purl.obolibrary.org/obo/DOID_8205	obsolete alloimmunization	wheelbarrowing		cosine	0.6436261534690857
http://purl.obolibrary.org/obo/SYMP_0000191	http://purl.obolibrary.org/obo/DOID_1142	alternating exotropia	obsolete hemistanding		cosine	0.7689217329025269
http://purl.obolibrary.org/obo/SYMP_0000191	http://purl.obolibrary.org/obo/DOID_13837	obsolete convergence excess or spasm	obsolete hemistanding		cosine	0.768922746181488
http://purl.obolibrary.org/obo/SYMP_0000191	http://purl.obolibrary.org/obo/DOID_146	papilledema	obsolete hemistanding		cosine	0.769439697265625
http://purl.obolibrary.org/obo/SYMP_0000191	http://purl.obolibrary.org/obo/DOID_5244	obsolete visual alteration	obsolete hemistanding		cosine	0.7868699431419373
http://purl.obolibrary.org/obo/SYMP_0000191	http://purl.obolibrary.org/obo/DOID_8205	obsolete alloimmunization	obsolete hemistanding		cosine	0.8503586053848267
http://purl.obolibrary.org/obo/SYMP_0000192	http://purl.obolibrary.org/obo/DOID_11330	erysipelas	obsolete hemiwalking		cosine	0.6763165593147278
http://purl.obolibrary.org/obo/SYMP_0000192	http://purl.obolibrary.org/obo/DOID_1142	alternating exotropia	obsolete hemiwalking		cosine	0.67824387550354
http://purl.obolibrary.org/obo/SYMP_0000192	http://purl.obolibrary.org/obo/DOID_11634	myxedema	obsolete hemiwalking		cosine	0.6772196292877197
http://purl.obolibrary.org/obo/SYMP_0000192	http://purl.obolibrary.org/obo/DOID_5244	obsolete visual alteration	obsolete hemiwalking		cosine	0.6872088313102722
http://purl.obolibrary.org/obo/SYMP_0000192	http://purl.obolibrary.org/obo/DOID_8205	obsolete alloimmunization	obsolete hemiwalking		cosine	0.7040255665779114
http://purl.obolibrary.org/obo/SYMP_0000193	http://purl.obolibrary.org/obo/DOID_11029	pinguecula	hopping		cosine	0.6778485774993896
http://purl.obolibrary.org/obo/SYMP_0000193	http://purl.obolibrary.org/obo/DOID_1142	alternating exotropia	hopping		cosine	0.6933858394622803
http://purl.obolibrary.org/obo/SYMP_0000193	http://purl.obolibrary.org/obo/DOID_11988	conjunctival concretion	hopping		cosine	0.6778091192245483
http://purl.obolibrary.org/obo/SYMP_0000193	http://purl.obolibrary.org/obo/DOID_146	papilledema	hopping		cosine	0.6886518001556396
http://purl.obolibrary.org/obo/SYMP_0000193	http://purl.obolibrary.org/obo/DOID_8205	obsolete alloimmunization	hopping		cosine	0.7033160328865051
http://purl.obolibrary.org/obo/SYMP_0000194	http://purl.obolibrary.org/obo/DOID_11831	cortical blindness	conscious proprioception		cosine	0.7188114523887634
http://purl.obolibrary.org/obo/SYMP_0000194	http://purl.obolibrary.org/obo/DOID_12380	obsolete predominant disturbance of consciousness	conscious proprioception		cosine	0.7715680003166199
http://purl.obolibrary.org/obo/SYMP_0000194	http://purl.obolibrary.org/obo/DOID_2233	obsolete partial epilepsy with impairment of consciousness	conscious proprioception		cosine	0.6996734738349915
http://purl.obolibrary.org/obo/SYMP_0000194	http://purl.obolibrary.org/obo/DOID_2444	hyperpituitarism	conscious proprioception		cosine	0.7099308967590332
http://purl.obolibrary.org/obo/SYMP_0000194	http://purl.obolibrary.org/obo/DOID_5393	brain angioma	conscious proprioception		cosine	0.7045204639434814
http://purl.obolibrary.org/obo/SYMP_0000195	http://purl.obolibrary.org/obo/DOID_2213	hemorrhagic disease	abnormal hemiwalking hemistanding		cosine	0.7106539607048035
http://purl.obolibrary.org/obo/SYMP_0000195	http://purl.obolibrary.org/obo/DOID_2860	hemoglobinopathy	abnormal hemiwalking hemistanding		cosine	0.7138121724128723
http://purl.obolibrary.org/obo/SYMP_0000195	http://purl.obolibrary.org/obo/DOID_3142	leg dermatosis	abnormal hemiwalking hemistanding		cosine	0.6901499032974243
http://purl.obolibrary.org/obo/SYMP_0000195	http://purl.obolibrary.org/obo/DOID_69	obsolete hemopoetic tissue disease	abnormal hemiwalking hemistanding		cosine	0.679799497127533
http://purl.obolibrary.org/obo/SYMP_0000195	http://purl.obolibrary.org/obo/DOID_801	hemarthrosis	abnormal hemiwalking hemistanding		cosine	0.7411521673202515
http://purl.obolibrary.org/obo/SYMP_0000196	http://purl.obolibrary.org/obo/DOID_12336	male infertility	reproductive system symptom		cosine	0.730131983757019
http://purl.obolibrary.org/obo/SYMP_0000196	http://purl.obolibrary.org/obo/DOID_14096	infertility due to extratesticular cause	reproductive system symptom		cosine	0.7326869368553162
http://purl.obolibrary.org/obo/SYMP_0000196	http://purl.obolibrary.org/obo/DOID_15	reproductive system disease	reproductive system symptom		cosine	0.7660987973213196
http://purl.obolibrary.org/obo/SYMP_0000196	http://purl.obolibrary.org/obo/DOID_48	male reproductive system disease	reproductive system symptom		cosine	0.7338690757751465
http://purl.obolibrary.org/obo/SYMP_0000196	http://purl.obolibrary.org/obo/DOID_5223	infertility	reproductive system symptom		cosine	0.7354397773742676
http://purl.obolibrary.org/obo/SYMP_0000197	http://purl.obolibrary.org/obo/DOID_11946	obsolete habitual abortion	abortion	A reproductive system symptom that is characterized by the expulsion of a fetus at any time before completion of pregnancy and is often due to infection.	cosine	0.728162944316864
http://purl.obolibrary.org/obo/SYMP_0000197	http://purl.obolibrary.org/obo/DOID_12022	obsolete spontaneous abortion complicated by genital tract and pelvic infectious disease	abortion	A reproductive system symptom that is characterized by the expulsion of a fetus at any time before completion of pregnancy and is often due to infection.	cosine	0.8167777061462402
http://purl.obolibrary.org/obo/SYMP_0000197	http://purl.obolibrary.org/obo/DOID_2910	obsolete septic abortion	abortion	A reproductive system symptom that is characterized by the expulsion of a fetus at any time before completion of pregnancy and is often due to infection.	cosine	0.7225977778434753
http://purl.obolibrary.org/obo/SYMP_0000197	http://purl.obolibrary.org/obo/DOID_722	obsolete spontaneous abortion	abortion	A reproductive system symptom that is characterized by the expulsion of a fetus at any time before completion of pregnancy and is often due to infection.	cosine	0.7424613833427429
http://purl.obolibrary.org/obo/SYMP_0000197	http://purl.obolibrary.org/obo/DOID_8615	obsolete spontaneous abortion complicated by shock	abortion	A reproductive system symptom that is characterized by the expulsion of a fetus at any time before completion of pregnancy and is often due to infection.	cosine	0.7034748792648315
http://purl.obolibrary.org/obo/SYMP_0000198	http://purl.obolibrary.org/obo/DOID_11946	obsolete habitual abortion	miscarriage	A reproductive system symptom that is characterized by the spontaneous expulsion of a human fetus before it is viable and especially between the 12th and 28th weeks of gestation.	cosine	0.7136824131011963
http://purl.obolibrary.org/obo/SYMP_0000198	http://purl.obolibrary.org/obo/DOID_4349	obsolete complications occurring mainly in the course of labor and delivery	miscarriage	A reproductive system symptom that is characterized by the spontaneous expulsion of a human fetus before it is viable and especially between the 12th and 28th weeks of gestation.	cosine	0.6623861193656921
http://purl.obolibrary.org/obo/SYMP_0000198	http://purl.obolibrary.org/obo/DOID_722	obsolete spontaneous abortion	miscarriage	A reproductive system symptom that is characterized by the spontaneous expulsion of a human fetus before it is viable and especially between the 12th and 28th weeks of gestation.	cosine	0.7475719451904297
