iri	id	name	exact_synonym	related_synonym	definition
http://purl.obolibrary.org/obo/SYMP_0020036	SYMP:0020036	conjunctival degeneration	None	None	None
http://purl.obolibrary.org/obo/SYMP_0020037	SYMP:0020037	conjunctival suffusion	None	None	An eye symptom that is characterized by (need def conjunctival suffusion - placeholder for xref).
http://purl.obolibrary.org/obo/SYMP_0020038	SYMP:0020038	conjunctival swelling	None	None	None
http://purl.obolibrary.org/obo/SYMP_0020039	SYMP:0020039	contracture	None	None	A musculoskeletal system symptom that is characterized by a permanent tightening of the muscles, tendons, skin, and nearby tissues that causes the joints to shorten and become very stiff.
http://purl.obolibrary.org/obo/SYMP_0020040	SYMP:0020040	hair symptom	None	None	None
http://purl.obolibrary.org/obo/SYMP_0020041	SYMP:0020041	corkscrew hair	None	None	A hair symptom that is characterized by coiled “corkscrew” hairs on the surface of the arms, legs and chest, which can occur as a result low level of ascorbic acid (vitamin C).
http://purl.obolibrary.org/obo/SYMP_0020042	SYMP:0020042	corneal scarring	None	None	A cornea symptom that is characterized by scarring (an opacity or irregularity in the cornea) of the cornea, from trauma; abrasion; bacterial, fungal, viral, or parasitic infection; or disease, and can result in impaired vision, or even blindness.
http://purl.obolibrary.org/obo/SYMP_0020043	SYMP:0020043	dark urine	None	None	A urinary system symptom that is characterized by an elevation in the concentration of the the pigments from foods, dyes, and medications in urine. The dilution of these pigment is dependent on the amount of water intake and severe dehydration can lead to a dark color.
http://purl.obolibrary.org/obo/SYMP_0020044	SYMP:0020044	hair shedding	None	None	A hair symptom that is characterized by significant falling out of hair, which may be a result of stress, high fever, and other factors.
http://purl.obolibrary.org/obo/SYMP_0020045	SYMP:0020045	balance symptom	None	None	A neurological and physiological symptom that is characterized by any of the following: dizziness or vertigo (a spinning sensation); falling or feeling as if you are going to fall; staggering when walking; lightheadedness, faintness, or a floating sensation; and confusion or disorientation.
http://purl.obolibrary.org/obo/SYMP_0020046	SYMP:0020046	feeding problem	None	None	A feeding difficulties and mismanagement that is characterized by delays and/or disorders in the development of eating and drinking skills including disordered placement of food in the mouth, difficulty in appropriately manipulating food when it is in the mouth, difficulty chewing, and/or difficulty swallowing.
http://purl.obolibrary.org/obo/SYMP_0020047	SYMP:0020047	descending muscle paralysis	None	None	A paralysis that is characterized by a loss of motor function in one or more muscles, which can also be accompanied by a loss of feeling (sensory loss). Descending paralysis contrasts with ascending paralysis in that descending paralysis presents in the upper limbs before the lower limbs. Descending paralysis occurs in conditions such as botulism.
http://purl.obolibrary.org/obo/SYMP_0020048	SYMP:0020048	skin peeling	None	None	None
http://purl.obolibrary.org/obo/SYMP_0020049	SYMP:0020049	delayed psychomotor development	None	None	A nutrition, metabolism, and development symptom that is characterized by the delay in development child's cognitive, emotional, motor, and social capacities from the beginning of life throughout fetal and neonatal periods, infancy, childhood, and adolescence.
http://purl.obolibrary.org/obo/SYMP_0020050	SYMP:0020050	decreased tearing	None	None	An eye symptom that is characterized by a reduction in the saline fluid secreted by the lacrimal gland.
http://purl.obolibrary.org/obo/SYMP_0020051	SYMP:0020051	decreased metabolism	None	None	A nutrition, metabolism, and development symptom that is characterized by a reduction in the chemical reactions catalyzed by enzymes, which keep us alive. Metabolism allows organisms to grow, reproduce, maintain their structures, and respond to their environments and can be divided into catabolism (breaking down of organic matter) and anabolism (building of molecules).
http://purl.obolibrary.org/obo/SYMP_0020052	SYMP:0020052	hand weakness	None	None	A muscle weakness that is characterized by a reduction in muscle strength, which may be the result of a variety of conditions, such as carpal tunnel syndrome, arthritis, peripheral neuropathy, tendon damage, and ganglion cysts.
http://purl.obolibrary.org/obo/SYMP_0020053	SYMP:0020053	mammary gland inflammation	mammitis	None	A skin and integumentary tissue symptom that is characterized by an inflammation of the mammary gland or udder and usually caused by infection.
http://purl.obolibrary.org/obo/SYMP_0020054	SYMP:0020054	severe mammary gland inflammation	None	None	A mammary gland inflammation that is characterized by an increased intensity or severity of the condition.
http://purl.obolibrary.org/obo/SYMP_0020055	SYMP:0020055	pharynx inflammation	None	None	None
http://purl.obolibrary.org/obo/SYMP_0020056	SYMP:0020056	cerebrovascular accident	apoplexy	None	A nervous system symptom that is characterized by a loss of blood flow to part of the brain, which damages brain tissue. Cerebrovascular accidents are caused by blood clots and broken blood vessels in the brain.
http://purl.obolibrary.org/obo/SYMP_0020057	SYMP:0020057	bronchiole inflammation	None	None	A respiratory system and chest symptom that is characterized by acute inflammation of the bronchi, accompanied by inflamed patches in the nearby lobules of the lungs.
http://purl.obolibrary.org/obo/SYMP_0020058	SYMP:0020058	severe bronchiole inflammation	None	None	None
http://purl.obolibrary.org/obo/SYMP_0020059	SYMP:0020059	suppurative bronchiole inflammation	None	None	None
http://purl.obolibrary.org/obo/SYMP_0020060	SYMP:0020060	low white blood cell count	None	None	None
http://purl.obolibrary.org/obo/SYMP_0020061	SYMP:0020061	outlet dysfunction constipation	None	None	A constipation that is characterized by difficulty passing bowel movements after they reach the rectum. One experiences difficulty evacuating the stool and often has to strain or press the fingers into the vagina or in front of or into the rectum to help remove the stool. Outlet dysfunction can be caused by inappropriate or abnormal muscle contraction of the pelvic floor (called pelvic floor dyssynergia or dyssynergic defecation) which can respond to biofeedback. It may also be due to a rectocele or other structural changes in the pelvic floor that will require medical or at times, surgical treatment.
http://purl.obolibrary.org/obo/SYMP_0020062	SYMP:0020062	soft tissue necrosis	None	None	A musculoskeletal system symptom that is characterized by necrosis (i.e. tissue death) of soft tissue, including muscle, fat, blood vessels, nerves, tendons, and tissues that surround the bones and joints.
http://purl.obolibrary.org/obo/SYMP_0020063	SYMP:0020063	blood pressure	None	None	None
http://purl.obolibrary.org/obo/SYMP_0020064	SYMP:0020064	high blood pressure	None	None	None
