symp_iri	doid_iri	symptom_name	disease_name	symptom_definition	disease_definition	method	score
http://purl.obolibrary.org/obo/SYMP_0000065	http://purl.obolibrary.org/obo/DOID_9359	obsolete joint swelling	obsolete enthesopathy of knee			cosine	0.7557157278060913
http://purl.obolibrary.org/obo/SYMP_0000066	http://purl.obolibrary.org/obo/DOID_11685	keratotic nodules of the skin	inflamed seborrheic keratosis			cosine	0.8200440406799316
http://purl.obolibrary.org/obo/SYMP_0000066	http://purl.obolibrary.org/obo/DOID_12196	keratotic nodules of the skin	superficial keratitis			cosine	0.8200297355651855
http://purl.obolibrary.org/obo/SYMP_0000066	http://purl.obolibrary.org/obo/DOID_161	keratotic nodules of the skin	keratosis		A skin disease characterized by growth of keratin on the skin or mucous membranes.	cosine	0.8159050345420837
http://purl.obolibrary.org/obo/SYMP_0000066	http://purl.obolibrary.org/obo/DOID_4664	keratotic nodules of the skin	filamentary keratitis			cosine	0.8144170045852661
http://purl.obolibrary.org/obo/SYMP_0000066	http://purl.obolibrary.org/obo/DOID_6498	keratotic nodules of the skin	seborrheic keratosis			cosine	0.8250245451927185
http://purl.obolibrary.org/obo/SYMP_0000067	http://purl.obolibrary.org/obo/DOID_13837	obsolete lameness	obsolete convergence excess or spasm			cosine	0.8126868009567261
http://purl.obolibrary.org/obo/SYMP_0000067	http://purl.obolibrary.org/obo/DOID_5244	obsolete lameness	obsolete visual alteration			cosine	0.8226586580276489
http://purl.obolibrary.org/obo/SYMP_0000067	http://purl.obolibrary.org/obo/DOID_5359	obsolete lameness	obsolete pure BAC			cosine	0.7783075571060181
http://purl.obolibrary.org/obo/SYMP_0000067	http://purl.obolibrary.org/obo/DOID_5575	obsolete lameness	obsolete delayed puberty			cosine	0.7728753685951233
http://purl.obolibrary.org/obo/SYMP_0000067	http://purl.obolibrary.org/obo/DOID_8205	obsolete lameness	obsolete alloimmunization			cosine	0.8734267354011536
http://purl.obolibrary.org/obo/SYMP_0000068	http://purl.obolibrary.org/obo/DOID_11527	laryngitis	laryngostenosis			cosine	0.8658114671707153
http://purl.obolibrary.org/obo/SYMP_0000068	http://purl.obolibrary.org/obo/DOID_2598	laryngitis	laryngeal benign neoplasm			cosine	0.7900925874710083
http://purl.obolibrary.org/obo/SYMP_0000068	http://purl.obolibrary.org/obo/DOID_7162	laryngitis	obsolete recurrent larynx cancer			cosine	0.766028881072998
http://purl.obolibrary.org/obo/SYMP_0000068	http://purl.obolibrary.org/obo/DOID_786	laryngitis	laryngeal disease			cosine	0.8756157159805298
http://purl.obolibrary.org/obo/SYMP_0000068	http://purl.obolibrary.org/obo/DOID_9396	laryngitis	acute laryngitis		A laryngitis which lasts less than a few days.	cosine	0.8114185929298401
http://purl.obolibrary.org/obo/SYMP_0000069	http://purl.obolibrary.org/obo/DOID_0050148	laryngotracheitis	laryngotracheitis		An upper respiratory tract disease involving inflammation of both larynx and trachea often caused by viral infection. The infection can close off the windpipe.	cosine	0.8686028718948364
http://purl.obolibrary.org/obo/SYMP_0000069	http://purl.obolibrary.org/obo/DOID_11527	laryngotracheitis	laryngostenosis			cosine	0.8027656674385071
http://purl.obolibrary.org/obo/SYMP_0000069	http://purl.obolibrary.org/obo/DOID_3225	laryngotracheitis	tracheal disease			cosine	0.8048142790794373
http://purl.obolibrary.org/obo/SYMP_0000069	http://purl.obolibrary.org/obo/DOID_3227	laryngotracheitis	tracheal stenosis			cosine	0.7614999413490295
http://purl.obolibrary.org/obo/SYMP_0000069	http://purl.obolibrary.org/obo/DOID_786	laryngotracheitis	laryngeal disease			cosine	0.831764817237854
http://purl.obolibrary.org/obo/SYMP_0000070	http://purl.obolibrary.org/obo/DOID_11481	lesions in myocardium	constrictive pericarditis			cosine	0.7604950070381165
http://purl.obolibrary.org/obo/SYMP_0000070	http://purl.obolibrary.org/obo/DOID_11732	lesions in myocardium	obsolete syphilitic myocarditis			cosine	0.7808014750480652
http://purl.obolibrary.org/obo/SYMP_0000070	http://purl.obolibrary.org/obo/DOID_3951	lesions in myocardium	acute myocarditis			cosine	0.802453339099884
http://purl.obolibrary.org/obo/SYMP_0000070	http://purl.obolibrary.org/obo/DOID_817	lesions in myocardium	interstitial myocarditis			cosine	0.8201342821121216
http://purl.obolibrary.org/obo/SYMP_0000070	http://purl.obolibrary.org/obo/DOID_9299	lesions in myocardium	myocardium cancer			cosine	0.7884207963943481
http://purl.obolibrary.org/obo/SYMP_0000071	http://purl.obolibrary.org/obo/DOID_3171	obsolete lesions in respiratory tract	obsolete respiratory tract papilloma			cosine	0.818882942199707
http://purl.obolibrary.org/obo/SYMP_0000071	http://purl.obolibrary.org/obo/DOID_3225	obsolete lesions in respiratory tract	tracheal disease			cosine	0.7378961443901062
http://purl.obolibrary.org/obo/SYMP_0000071	http://purl.obolibrary.org/obo/DOID_3683	obsolete lesions in respiratory tract	lung benign neoplasm			cosine	0.7321957945823669
http://purl.obolibrary.org/obo/SYMP_0000071	http://purl.obolibrary.org/obo/DOID_4298	obsolete lesions in respiratory tract	obsolete respiratory system abnormality			cosine	0.8207088112831116
http://purl.obolibrary.org/obo/SYMP_0000071	http://purl.obolibrary.org/obo/DOID_7002	obsolete lesions in respiratory tract	obsolete recurrent adenocarcinoma of lung			cosine	0.7262546420097351
http://purl.obolibrary.org/obo/SYMP_0000072	http://purl.obolibrary.org/obo/DOID_2529	obsolete lesions in spleen	splenic disease			cosine	0.8022287487983704
http://purl.obolibrary.org/obo/SYMP_0000072	http://purl.obolibrary.org/obo/DOID_266	obsolete lesions in spleen	obsolete malignant soft tissue neoplasm of the spleen			cosine	0.8080479502677917
http://purl.obolibrary.org/obo/SYMP_0000072	http://purl.obolibrary.org/obo/DOID_8626	obsolete lesions in spleen	obsolete Sezary's disease involving spleen			cosine	0.7796361446380615
http://purl.obolibrary.org/obo/SYMP_0000072	http://purl.obolibrary.org/obo/DOID_8860	obsolete lesions in spleen	obsolete lymphosarcoma involving spleen			cosine	0.7752164602279663
http://purl.obolibrary.org/obo/SYMP_0000072	http://purl.obolibrary.org/obo/DOID_9071	obsolete lesions in spleen	obsolete malignant histiocytosis involving spleen			cosine	0.7738977074623108
http://purl.obolibrary.org/obo/SYMP_0000073	http://purl.obolibrary.org/obo/DOID_10144	obsolete lesions in thymus	obsolete secondary malignant neoplasm to the thymus			cosine	0.787431538105011
http://purl.obolibrary.org/obo/SYMP_0000073	http://purl.obolibrary.org/obo/DOID_3276	obsolete lesions in thymus	obsolete thymus epithelial cancer			cosine	0.78074711561203
http://purl.obolibrary.org/obo/SYMP_0000073	http://purl.obolibrary.org/obo/DOID_533	obsolete lesions in thymus	thymus gland disease			cosine	0.7883111834526062
http://purl.obolibrary.org/obo/SYMP_0000073	http://purl.obolibrary.org/obo/DOID_6307	obsolete lesions in thymus	ectopic thymus			cosine	0.8120702505111694
http://purl.obolibrary.org/obo/SYMP_0000073	http://purl.obolibrary.org/obo/DOID_7350	obsolete lesions in thymus	thymic dysplasia			cosine	0.8423780202865601
http://purl.obolibrary.org/obo/SYMP_0000074	http://purl.obolibrary.org/obo/DOID_11815	obsolete lesions in swim bladder	obsolete recurrent malignant bladder neoplasm			cosine	0.7291908860206604
http://purl.obolibrary.org/obo/SYMP_0000074	http://purl.obolibrary.org/obo/DOID_12143	obsolete lesions in swim bladder	neurogenic bladder			cosine	0.7336640954017639
http://purl.obolibrary.org/obo/SYMP_0000074	http://purl.obolibrary.org/obo/DOID_12144	obsolete lesions in swim bladder	low compliance bladder			cosine	0.7175871133804321
http://purl.obolibrary.org/obo/SYMP_0000074	http://purl.obolibrary.org/obo/DOID_364	obsolete lesions in swim bladder	obsolete spontaneous rupture of bladder			cosine	0.7580754160881042
http://purl.obolibrary.org/obo/SYMP_0000074	http://purl.obolibrary.org/obo/DOID_5429	obsolete lesions in swim bladder	bladder flat intraepithelial lesion			cosine	0.736135721206665
http://purl.obolibrary.org/obo/SYMP_0000075	http://purl.obolibrary.org/obo/DOID_12983	lethargy	obsolete transient disorder of initiating or maintaining sleep	A fatigue that is characterized by abnormal drowsiness.		cosine	0.6057072281837463
http://purl.obolibrary.org/obo/SYMP_0000075	http://purl.obolibrary.org/obo/DOID_536	lethargy	obsolete persistent disorder of initiating or maintaining sleep	A fatigue that is characterized by abnormal drowsiness.		cosine	0.5993105173110962
http://purl.obolibrary.org/obo/SYMP_0000075	http://purl.obolibrary.org/obo/DOID_8544	lethargy	chronic fatigue syndrome	A fatigue that is characterized by abnormal drowsiness.	A syndrome that involves prolonged and severe tiredness or weariness that is unrelated to exertion, is not relieved by rest and for a minimum of six months and is not directly caused by other conditions.	cosine	0.6240289211273193
http://purl.obolibrary.org/obo/SYMP_0000075	http://purl.obolibrary.org/obo/DOID_8611	lethargy	obsolete drug induced sleep disorder	A fatigue that is characterized by abnormal drowsiness.		cosine	0.5930588841438293
http://purl.obolibrary.org/obo/SYMP_0000075	http://purl.obolibrary.org/obo/DOID_9061	lethargy	obsolete alcohol induced sleep disorder	A fatigue that is characterized by abnormal drowsiness.		cosine	0.5959923267364502
http://purl.obolibrary.org/obo/SYMP_0000076	http://purl.obolibrary.org/obo/DOID_1142	listlessness	alternating exotropia			cosine	0.7118288278579712
http://purl.obolibrary.org/obo/SYMP_0000076	http://purl.obolibrary.org/obo/DOID_11988	listlessness	conjunctival concretion			cosine	0.734962522983551
http://purl.obolibrary.org/obo/SYMP_0000076	http://purl.obolibrary.org/obo/DOID_1406	listlessness	iritis			cosine	0.7166472673416138
http://purl.obolibrary.org/obo/SYMP_0000076	http://purl.obolibrary.org/obo/DOID_146	listlessness	papilledema			cosine	0.7137396931648254
http://purl.obolibrary.org/obo/SYMP_0000076	http://purl.obolibrary.org/obo/DOID_8205	listlessness	obsolete alloimmunization			cosine	0.7653896808624268
http://purl.obolibrary.org/obo/SYMP_0000077	http://purl.obolibrary.org/obo/DOID_14521	obsolete localized cutaneous lesions	obsolete cutaneous breast cancer			cosine	0.7778958678245544
http://purl.obolibrary.org/obo/SYMP_0000077	http://purl.obolibrary.org/obo/DOID_2053	obsolete localized cutaneous lesions	reactive cutaneous fibrous lesion			cosine	0.7768368721008301
http://purl.obolibrary.org/obo/SYMP_0000077	http://purl.obolibrary.org/obo/DOID_3165	obsolete localized cutaneous lesions	skin benign neoplasm			cosine	0.7682258486747742
http://purl.obolibrary.org/obo/SYMP_0000077	http://purl.obolibrary.org/obo/DOID_6962	obsolete localized cutaneous lesions	obsolete recurrent cancer of skin			cosine	0.7782912254333496
http://purl.obolibrary.org/obo/SYMP_0000077	http://purl.obolibrary.org/obo/DOID_7171	obsolete localized cutaneous lesions	obsolete recurrent cutaneous melanoma			cosine	0.7719331383705139
http://purl.obolibrary.org/obo/SYMP_0000078	http://purl.obolibrary.org/obo/DOID_1142	obsolete loose droppings	alternating exotropia			cosine	0.736315906047821
http://purl.obolibrary.org/obo/SYMP_0000078	http://purl.obolibrary.org/obo/DOID_13837	obsolete loose droppings	obsolete convergence excess or spasm			cosine	0.7709354162216187
http://purl.obolibrary.org/obo/SYMP_0000078	http://purl.obolibrary.org/obo/DOID_5244	obsolete loose droppings	obsolete visual alteration			cosine	0.7687773108482361
http://purl.obolibrary.org/obo/SYMP_0000078	http://purl.obolibrary.org/obo/DOID_5575	obsolete loose droppings	obsolete delayed puberty			cosine	0.7316404581069946
http://purl.obolibrary.org/obo/SYMP_0000078	http://purl.obolibrary.org/obo/DOID_8205	obsolete loose droppings	obsolete alloimmunization			cosine	0.8087500929832458
http://purl.obolibrary.org/obo/SYMP_0000079	http://purl.obolibrary.org/obo/DOID_225	coordination symptom	syndrome	A nervous system symptom that is characterized by the harmonious functioning of interrelated organs and body parts; in particular the working together of muscle groups in the execution of complicated movements.	A disease characterized by a group of signs and symptoms that occur together and characterize a particular abnormality.	cosine	0.5596520900726318
http://purl.obolibrary.org/obo/SYMP_0000079	http://purl.obolibrary.org/obo/DOID_4020	coordination symptom	obsolete psychomotor disease	A nervous system symptom that is characterized by the harmonious functioning of interrelated organs and body parts; in particular the working together of muscle groups in the execution of complicated movements.		cosine	0.5382003784179688
http://purl.obolibrary.org/obo/SYMP_0000079	http://purl.obolibrary.org/obo/DOID_480	coordination symptom	movement disease	A nervous system symptom that is characterized by the harmonious functioning of interrelated organs and body parts; in particular the working together of muscle groups in the execution of complicated movements.	A brain disease that is characterized by a clinical syndrome of either hyperkinetic movement or hyperkinetic movement unrelated to weakness or spasticity.	cosine	0.5725535750389099
http://purl.obolibrary.org/obo/SYMP_0000079	http://purl.obolibrary.org/obo/DOID_863	coordination symptom	nervous system disease	A nervous system symptom that is characterized by the harmonious functioning of interrelated organs and body parts; in particular the working together of muscle groups in the execution of complicated movements.	A disease of anatomical entity that is located in the central nervous system or located in the peripheral nervous system.	cosine	0.5573856830596924
http://purl.obolibrary.org/obo/SYMP_0000079	http://purl.obolibrary.org/obo/DOID_9923	coordination symptom	developmental coordination disorder	A nervous system symptom that is characterized by the harmonious functioning of interrelated organs and body parts; in particular the working together of muscle groups in the execution of complicated movements.	A specific developmental disorder that involves disordered motor skills where coordinated muscle movement is impaired.	cosine	0.6171157360076904
http://purl.obolibrary.org/obo/SYMP_0000080	http://purl.obolibrary.org/obo/DOID_10141	obsolete loss of coordination	obsolete asthenopia			cosine	0.7618557810783386
http://purl.obolibrary.org/obo/SYMP_0000080	http://purl.obolibrary.org/obo/DOID_11988	obsolete loss of coordination	conjunctival concretion			cosine	0.7699800729751587
http://purl.obolibrary.org/obo/SYMP_0000080	http://purl.obolibrary.org/obo/DOID_13837	obsolete loss of coordination	obsolete convergence excess or spasm			cosine	0.7865736484527588
http://purl.obolibrary.org/obo/SYMP_0000080	http://purl.obolibrary.org/obo/DOID_5244	obsolete loss of coordination	obsolete visual alteration			cosine	0.7728762030601501
http://purl.obolibrary.org/obo/SYMP_0000080	http://purl.obolibrary.org/obo/DOID_8205	obsolete loss of coordination	obsolete alloimmunization			cosine	0.8524796366691589
http://purl.obolibrary.org/obo/SYMP_0000081	http://purl.obolibrary.org/obo/DOID_0050053	obsolete low grade fever	obsolete Rickettsia honei spotted fever			cosine	0.6991945505142212
http://purl.obolibrary.org/obo/SYMP_0000081	http://purl.obolibrary.org/obo/DOID_11361	obsolete low grade fever	obsolete tickborne fever			cosine	0.8088685870170593
